,name,Cv_gravimetric_250.00_mean,Cv_gravimetric_250.00_std,Cv_molar_250.00_mean,Cv_molar_250.00_std,Cv_gravimetric_275.00_mean,Cv_gravimetric_275.00_std,Cv_molar_275.00_mean,Cv_molar_275.00_std,Cv_gravimetric_300.00_mean,Cv_gravimetric_300.00_std,Cv_molar_300.00_mean,Cv_molar_300.00_std,Cv_gravimetric_325.00_mean,Cv_gravimetric_325.00_std,Cv_molar_325.00_mean,Cv_molar_325.00_std,Cv_gravimetric_350.00_mean,Cv_gravimetric_350.00_std,Cv_molar_350.00_mean,Cv_molar_350.00_std,Cv_gravimetric_375.00_mean,Cv_gravimetric_375.00_std,Cv_molar_375.00_mean,Cv_molar_375.00_std,Cv_gravimetric_400.00_mean,Cv_gravimetric_400.00_std,Cv_molar_400.00_mean,Cv_molar_400.00_std
0,ABW,0.6506561304641718,0.0088717452982956,13.03140604654948,0.1776842020087944,0.6915801481037875,0.0074014842840063,13.851036364237466,0.1482376673885083,0.7319976123599645,0.0061033343255755,14.660521380106609,0.1222381902060593,0.769265362128368,0.0062525528330573,15.406923599243166,0.1252267533957557,0.8026307933441161,0.0067969805398358,16.075169792175295,0.1361306059498862,0.8315837527926179,0.006928559617158,16.655042559305826,0.138765884868404,0.8571176122933835,0.0084945621113358,17.16643725077311,0.1701299394220456
1,ACO,0.6486326082327557,0.0072897903019212,12.99087874094645,0.1460006491459085,0.691874503821114,0.0068332987154121,13.856931749979658,0.1368579900021457,0.7347178193743423,0.0061062175579371,14.715001958211264,0.1222959358721213,0.7743628646220241,0.0065762077296908,15.509016888936362,0.1317089460310209,0.808631760763172,0.0067857074126548,16.195357767740887,0.135904826631392,0.8378084265443314,0.0070318836715683,16.779710947672527,0.1408352693625375,0.8665174742586846,0.0075440737113052,17.35469862620036,0.1510934626973919
2,AEI,0.6447054576173125,0.0073139384590105,12.912225375705296,0.1464842908509095,0.6895084592426938,0.0067841500226103,13.809544372558594,0.1358736350678421,0.7322528839845686,0.0060171835724242,14.665633985731338,0.1205127543068696,0.772685815875039,0.0066551335567554,15.475428788926866,0.1332896803880546,0.8068309986654083,0.0073315461635389,16.15929192437066,0.1468369397179738,0.8357709559724402,0.0070528184497231,16.73890428331163,0.1412545531929012,0.8627788354361905,0.0072463528665362,17.27982079399957,0.1451306798462741
3,AEL,0.6672921638806788,0.0029466680121969,13.364594187418618,0.0590161616150815,0.7097162159244713,0.0027045638243125,14.214267344156903,0.0541672747297144,0.7496161826756133,0.0021202757043258,15.013387868245443,0.0424650938338081,0.7862992910406844,0.0021057697533651,15.748080830891928,0.0421745671973733,0.8186663829238867,0.0020691082379431,16.396332183837888,0.0414403067003487,0.8483646831588989,0.0021580975454543,16.99113271077474,0.0432225934501152,0.8757935355545513,0.0025241206298645,17.540480509440105,0.0505533403869906
4,AEN,0.6688140178328584,0.0020756572743435,13.39507403055827,0.0415714714562806,0.7116013925178777,0.0017473234584889,14.252023849487305,0.0349955689589616,0.7509425902183062,0.0013411568726547,15.03995329115126,0.0268608239612163,0.7868043629697997,0.0016702945187875,15.758196461995444,0.0334528256517296,0.819034356013655,0.0015954989207265,16.40370198567708,0.0319548119342037,0.8486903872471288,0.0018953433727322,16.997655944824217,0.0379601266034186,0.8756512771688483,0.0020110482691202,17.53763134426541,0.0402774758387665
5,AET,0.6645492292268527,0.0029385933321784,13.309658417878326,0.0588544411162041,0.7083246044136547,0.0024492937907832,14.18639600965712,0.049054700971186,0.7485308438681412,0.0023062739391516,14.991650594075525,0.0461902850807239,0.7850993178639999,0.0023693966400076,15.72404764811198,0.0474545128457364,0.8176740298361342,0.0022630098633968,16.376457236961084,0.0453237878450996,0.8474384513295783,0.0024125628779303,16.97258204707393,0.0483190505754767,0.8753522399074366,0.0023589404291833,17.531642196090132,0.0472450948097276
6,AFG,0.6517356006791793,0.00665435455283,13.053025783962674,0.1332740784195352,0.6946992028656064,0.0057868558968829,13.913505104912652,0.1158997285883612,0.7354554275288357,0.0048148555496201,14.729774848090278,0.0964324084333476,0.7733350010869817,0.0055597011777301,15.488430735270184,0.1113502511576981,0.8068081417480727,0.0061642789860556,16.158834143744574,0.1234587959606202,0.8356637957076881,0.0059462537144311,16.736758066813152,0.1190921640179978,0.8610924722054577,0.0066283318292064,17.246046142578123,0.1327528927085307
7,AFI,0.6606615676234115,0.0047780029037312,13.231795942518447,0.0956943199562201,0.7034255063706347,0.0038641620637312,14.08827638414171,0.0773918242286162,0.7445269503972243,0.0036523133620507,14.91146021525065,0.0731488972464889,0.7824846443123714,0.0040698965173032,15.671680704752609,0.0815122944382017,0.8155202689868086,0.0045011681120269,16.33332149929471,0.0901498450644874,0.8443092966534796,0.004258656997662,16.909911024305558,0.0852928082148744,0.8715527290899991,0.0047650948803446,17.45554521348741,0.0954357967730297
8,AFN,0.6567107817144435,0.0041458256961468,13.152669207255046,0.0830330116249983,0.701036498848106,0.0033370159629265,14.040429102579754,0.0668340894070897,0.7416118026850905,0.0031385042161222,14.85307534535726,0.0628582762909186,0.7793315407772083,0.0034491029817505,15.60853003184001,0.0690789794287975,0.8125122962105591,0.0036188588063123,16.2730775197347,0.0724788660587037,0.8427373959904937,0.0035498156377413,16.878428840637206,0.0710960625742478,0.8709604982437013,0.0034394910697187,17.443683954874675,0.0688864710934341
9,AFO,0.6594557096010574,0.0043975560142073,13.20764489746094,0.0880746916081454,0.7034758853833152,0.0035241153611097,14.089285380045574,0.0705813348638422,0.7448099242991983,0.0031846731630264,14.917127644856771,0.0637829525764094,0.782252500280238,0.0033700333919033,15.667031300862629,0.0674953657763804,0.8152325457626243,0.0034788468321167,16.32755894978841,0.0696746922383167,0.8446587998370757,0.0032554170731277,16.916910909016927,0.0651998186823108,0.8714584174924339,0.0035428483637415,17.453656331380206,0.0709565213138528
10,AFR,0.6523838945043606,0.0057762453834371,13.066009877522788,0.1156872201640181,0.697096602375469,0.0045781906194536,13.96152046203613,0.0916924595454804,0.7394361021946293,0.0040398297268465,14.80950019836426,0.0809101137522546,0.7777999713442162,0.0042257137711401,15.577855606079105,0.0846330179797713,0.8111324149008711,0.0044904383136836,16.245441118876137,0.0899349475902871,0.8407536096730788,0.0042632578324406,16.838697369893392,0.0853849541939051,0.8691709409113934,0.0041451050946105,17.407842521667483,0.0830185793453686
11,AFS,0.6523031875415469,0.0062036232308715,13.064393470400852,0.1242467864302178,0.69777883559137,0.0052751286331077,13.975184297107516,0.1056508037767447,0.7396105903369549,0.0048569536524047,14.812994864327566,0.0972755534457275,0.7783456522348193,0.0051809633414204,15.588784557524182,0.1037648518983027,0.8118116758298806,0.0054535996513912,16.259045424688427,0.1092252391780299,0.8422270800624451,0.0054158880083781,16.86820818219866,0.1084699466205975,0.8717293508888614,0.0049505409511941,17.459082612537205,0.0991499292246111
12,AFT,0.6461326962119236,0.0074058147236497,12.940810253002024,0.1483243978667295,0.690797156187325,0.0066703081236617,13.835354523835363,0.1335935981315093,0.7336359200669199,0.0061216949706229,14.693333570692271,0.1226059190411337,0.7740236271297652,0.0066504772082079,15.502222606517648,0.1331964225737092,0.8082425156693834,0.0075468794807724,16.18756192807798,0.1511496569288586,0.8367774583224602,0.0071924906961217,16.759062613028068,0.1440519229109961,0.8633895456979153,0.007119706893476,17.29205216019242,0.1425942016332285
13,AFV,0.6535795099595139,0.0056790290266179,13.089955783420136,0.113740161248007,0.6975894438517873,0.0047403328423031,13.971391140407988,0.0949398601989309,0.7385078364853976,0.004415131480617,14.790908799913192,0.0884266948069455,0.776457232969622,0.0050531602157007,15.550963107638887,0.1012051981160764,0.8094079227918715,0.0059051005681056,16.21090281846788,0.1182679446880778,0.8384286876526155,0.0055338850040915,16.792133599175347,0.1108332022504455,0.866307274721074,0.0055969191650991,17.350488728841142,0.1120956567305225
14,AFX,0.6448791662950641,0.0079505128342052,12.915704430474175,0.1592336660947463,0.6892790892603401,0.0074499448276688,13.804950527615016,0.1492082400030352,0.7325095940602216,0.0067171401070286,14.670775400797528,0.1345315537775813,0.7732620326576469,0.0071855721773214,15.486969316270615,0.1439133581246125,0.8074664219831574,0.0080324497049674,16.172018246120878,0.1608747059360581,0.8357485257017602,0.0079691365758557,16.73845504760742,0.1596066642548957,0.8623616164869413,0.0080783839744913,17.271464691162112,0.1617946820795106
15,AFY,0.6490195881770568,0.0060690592939412,12.998629213968911,0.1215517264449839,0.6940192095748785,0.0049536071610962,13.89988613128662,0.0992113395831525,0.7363065181912254,0.0046145194715188,14.746820576985678,0.0924200574275256,0.7750479874076076,0.0048181214422629,15.522738596598304,0.0964978180577872,0.8092507107795125,0.0055593936066297,16.207754160563148,0.1113440910929408,0.839813671537787,0.0054217100747559,16.819872194925942,0.1085865515482201,0.8689194536595517,0.0047994504412867,17.402805709838866,0.0961238733831353
16,AHT,0.6602575078453035,0.0038668787237151,13.22370339287652,0.0774462337664395,0.7044087013129853,0.0031262018133042,14.107967910766602,0.062611882537039,0.7444549029828909,0.0024348516204171,14.910017242431644,0.0487654517388765,0.7807886840714598,0.0028794534256031,15.637713843451609,0.057669981153323,0.8133863813499693,0.002612839946879,16.290583784315324,0.0523302197400885,0.8427405075905786,0.0028168618424205,16.87849116007487,0.0564163906661819,0.868028503279444,0.0052843952510485,17.384961666531034,0.1058363965275259
17,ANA,0.6721180855041193,0.0045562396983822,13.46124822828505,0.0912528243031705,0.7136676189896772,0.0038726988927515,14.293406439887148,0.077562800693917,0.7539735727089573,0.0031571233362109,15.100658111572264,0.0632311818899657,0.7896752708522001,0.0033209650698755,15.815695292154947,0.0665126205159744,0.8227433782358703,0.0028534015007635,16.477986653645836,0.0571482105974431,0.8528320393359702,0.002776627816706,17.08060536702474,0.0556105795757696,0.880229852679544,0.0030639615176905,17.62933151245117,0.0613653276724573
18,APC,0.6548737059760219,0.0051239657762149,13.115876070658368,0.1026232989626105,0.6982344118647091,0.0041525346401397,13.984308624267578,0.0831673790261837,0.738710610508861,0.0037838572104916,14.794969978332524,0.0757834705974485,0.7760717406592486,0.0044342180350061,15.543242429097493,0.0888089622269058,0.8091019317261104,0.0048968958766837,16.204774398803707,0.0980755203078103,0.8385818359825621,0.0048935143281905,16.79520086924235,0.0980077943164334,0.8657589422178813,0.0047718475737133,17.339506670633952,0.0955710403910879
19,APD,0.6674580668293131,0.0039975356082594,13.36791690826416,0.0800630429157818,0.7094504019795305,0.0034133859066284,14.20894359588623,0.0683636342765446,0.7487486882535263,0.0029442772802189,14.996013603210452,0.058968279795953,0.784628223769757,0.0029021799468328,15.714612528483071,0.0581251501931628,0.8169192710927752,0.0029816264815449,16.36134085337321,0.0597163133350309,0.8464768332940542,0.0029891375635936,16.953322664896646,0.0598667460374107,0.8733998244642788,0.0035984687955871,17.49253902435303,0.0720704928848984
20,AST,0.6488863569658261,0.0084051309863896,12.995960845947264,0.1683388039085105,0.6918254715812435,0.0079055031608276,13.855949727376304,0.1583322078553714,0.7330016583454801,0.0065160872667186,14.680630513509117,0.1305048473865685,0.7723678896230548,0.0072841683063836,15.469061330159509,0.1458880512570813,0.8060643545818124,0.0080382356005404,16.1439375,0.160990586431185,0.8351080874234655,0.0083083925270362,16.72562828572591,0.1664013163707347,0.863375598133418,0.0092635822085645,17.291772816975914,0.1855319508313511
21,ASV,0.6570799668108562,0.0022468361330706,13.160063283284506,0.0449998587567522,0.7030424332060525,0.0020544788296553,14.08060415649414,0.0411473074482208,0.7450224842340328,0.0018536856572123,14.92138481648763,0.037125801711215,0.7835247387657972,0.0016162921954111,15.692511820475262,0.0323712617189136,0.8183268300883941,0.00139108926964,16.38953158569336,0.0278608750012781,0.8501857477118022,0.0013978915533872,17.027605173746746,0.0279971118203953,0.8788337180369657,0.001339272668246,17.601369588216144,0.0268230869268984
22,ATN,0.6636324488060746,0.0044843160573124,13.29129704793294,0.0898123304274604,0.705816235928795,0.0040010243854902,14.1361581548055,0.0801329164950376,0.7456265705665879,0.0035305356191737,14.93348351796468,0.0707099204343737,0.7828013119990489,0.0039468068687894,15.678022956848142,0.0790470426488027,0.8156718369041107,0.0044275883101807,16.33635711669922,0.0886761814351305,0.8444640204015963,0.0046367454064617,16.913009847005206,0.0928652006751559,0.8714601433797364,0.0051973682785625,17.453690897623698,0.104093411619878
23,ATO,0.656029651122562,0.0041260951195879,13.139027455647785,0.0826378456646196,0.7009297880860801,0.0037030010904146,14.03829188876682,0.0741640761389339,0.7419594119892626,0.0034415749613052,14.860037299262151,0.0689282074825181,0.7795109713029842,0.0036496696907623,15.612123684353298,0.0730959495335572,0.8129677732595273,0.0036409502804949,16.282199859619137,0.0729213163127805,0.8429085335719091,0.0035790082845196,16.881856401231552,0.0716807358231874,0.8699881675536776,0.0034616172261391,17.42421001858181,0.0693296159668377
24,ATS,0.6566774717424255,0.0050536216256919,13.152002071804471,0.101214439281521,0.7006513097192791,0.0040778254172393,14.032714496188696,0.0816710952390113,0.7420148405005506,0.0036905364829151,14.86114742702908,0.0739144337334722,0.7798332063475774,0.0041560920885293,15.618577440049911,0.0832386279582754,0.813417695860027,0.0046577569927117,16.291210954454208,0.0932860228257304,0.8430855157469143,0.0042400754612011,16.885401017930775,0.0849206553444832,0.8711417980997871,0.0041094092861074,17.447315046522352,0.0823036601230875
25,ATT,0.6532931652950076,0.0057894567230571,13.084220843844944,0.115951818195061,0.696815399480375,0.0047129449211683,13.9558885023329,0.0943913321756512,0.7388461112432714,0.0042666065420796,14.797683800591363,0.0854520224854259,0.7769663431431898,0.0046751749357095,15.56115961710612,0.0936348711298849,0.8103465129268983,0.0048209143158008,16.229700995551212,0.0965537540082905,0.839589496867307,0.004954727266181,16.81538240220812,0.0992337731598009,0.8676258656568533,0.0050635762556324,17.37689759996202,0.1014138116054326
26,ATV,0.6744581348997032,0.0023365862018437,13.508114971584744,0.0467973821091474,0.7152289218428652,0.0020040646186285,14.32467636956109,0.0401376065883551,0.7533774669121354,0.0018418616423605,15.088719245062936,0.0368889891593613,0.7885332588087544,0.0020385297152345,15.792822960747618,0.040827876989688,0.8199470463264521,0.0021964893349615,16.421981438530814,0.0439915080495432,0.8488040377894709,0.0024335262248703,16.999932149251308,0.0487389065843257,0.8754925629200717,0.0025355524177987,17.534452599419488,0.0507822973789157
27,AVE,0.6534549405642309,0.005466364523635,13.087460895114477,0.109480895315815,0.6974660072710961,0.0042595592643701,13.968918940226237,0.0853108789027314,0.7391857837768536,0.0039621391744473,14.804486796061198,0.0793541195997496,0.7773551570755437,0.0045800527118992,15.568946821424696,0.0917297537191885,0.810614976102077,0.0047829810672448,16.23507780287001,0.0957940231128863,0.839975733989307,0.004448667069259,16.823117997911243,0.0890983489298278,0.8675582430085254,0.0042017574033705,17.375543246799044,0.0841532174504458
28,AVL,0.6525532510959934,0.0059955083212392,13.069401768275668,0.1200786402086123,0.6961868568073929,0.0047841145750304,13.943299986824156,0.0958167251201672,0.7377519581190681,0.0044138833617172,14.775769992404516,0.0884016973568099,0.7761271854056022,0.0050722520280085,15.544352882021949,0.101587570842159,0.8095555371168348,0.0056827395569661,16.21385925292969,0.1138144761208736,0.8386064462568109,0.0052935661571766,16.79569376627604,0.1060200723525496,0.8661805654049981,0.0057787364265439,17.347950981987847,0.1157371110244644
29,AWO,0.655713408601128,0.0041658378411969,13.132693718804257,0.0834338168672769,0.7002926353256388,0.0037112507566285,14.025530929565427,0.0743293012788313,0.7415282296737884,0.0033441882347464,14.8514015367296,0.0669777363843252,0.7792364724320684,0.0036289080014593,15.606625993516712,0.0726801323440271,0.8122861002592249,0.0039483329299187,16.268547244601777,0.0790776067537065,0.8416772922745258,0.0038962904397985,16.85719697740343,0.0780352945573285,0.8687641242255587,0.0038706984848008,17.399694756401907,0.0775227363234399
30,AWW,0.6517033617680353,0.0057860649078207,13.052380099826388,0.1158838865803238,0.6952485167830842,0.004807648954988,13.924506818983293,0.0962880740353956,0.7371520260466877,0.0042546981175507,14.763754492865669,0.0852135193681185,0.7754330690282497,0.0041786681348224,15.530451049804686,0.0836907832710382,0.8094620481685147,0.0047062327936731,16.211986846923832,0.0942569010149641,0.8395046712163464,0.0048848761025464,16.81368350558811,0.0978347870694109,0.86813824035455,0.0045638097486174,17.387159491644965,0.0914044380262859
31,BCT,0.6668962906392234,0.0056422812555544,13.356665598551434,0.1130041732143704,0.7069742266936729,0.0047641440042508,14.159350509643554,0.0954167525315361,0.7455623659589982,0.0036928587831864,14.932197621663413,0.0739609449955367,0.7811172900341622,0.0039149153589372,15.644295196533209,0.0784083163003315,0.8135233199005383,0.0047490148447305,16.293326403299965,0.0951137442117488,0.841702490880968,0.0047824033948472,16.857701657613116,0.0957824534323412,0.8668424380641763,0.0054664793985438,17.36120703379313,0.1094831960419766
32,BEC,0.6497316347791687,0.0059106536744596,13.012890154520669,0.1183791628574445,0.694578104630263,0.0048695886145553,13.911079737345377,0.0975286077311763,0.7366442198119597,0.0044233578877021,14.75358409881592,0.0885914541106871,0.775660846281076,0.0047923138051544,15.53501299540202,0.0959809401210141,0.8098736802898617,0.0052320347579461,16.22023105621338,0.1047877153356218,0.8397689428420938,0.0050695724930802,16.81897636413574,0.1015339048486604,0.8679761633005398,0.0050368297470162,17.383913396199542,0.1008781298562166
33,BIK,0.6648326917690465,0.0048942069431851,13.31533563401964,0.0980216660788061,0.7067847926159406,0.0041683036004508,14.15555650499132,0.0834832013401903,0.7462706214161787,0.0037316540332147,14.94638263278537,0.0747379401426283,0.7830405098802218,0.0040765458605284,15.682813635932073,0.0816454681492495,0.8154863734337913,0.0046437105772652,16.33264263576931,0.0930046998125258,0.8440557821951348,0.0046028783259653,16.904833611382383,0.0921869074002668,0.8699743091560741,0.0047279795723463,17.423932461208768,0.0946924476729108
34,BOF,0.6633773086038779,0.0035281577234503,13.286187074449328,0.0706622957010366,0.7069363888917007,0.0028735529086948,14.158592690361871,0.0575518050106314,0.7476562427740956,0.0025733902976959,14.974133995903864,0.0515401182212843,0.7845121597956412,0.0025425161286292,15.712287987603082,0.0509217672758002,0.8175027842527299,0.0025001355927064,16.373027513292104,0.0500729656642842,0.8476427030544547,0.0027043361129717,16.97667282104492,0.0541627141042097,0.8761303446457207,0.0028435797446717,17.547226155598963,0.0569514994842611
35,BOG,0.6527371321159712,0.0057692162143535,13.07308455573188,0.1155464392626947,0.6978340348768259,0.0048167310134668,13.976289833916558,0.0964699704108148,0.7396939461853514,0.0043957167383251,14.814664323594831,0.0880378544068493,0.7783437591716842,0.0045279864108745,15.588746643066404,0.0906869646356375,0.8118388966846309,0.0049789496702222,16.259590606689457,0.0997189018901779,0.8419572173459572,0.0047198460015443,16.86280334472656,0.0945295477035306,0.870537822195915,0.0043464895029312,17.435218556722006,0.0870519264136575
36,BOZ,0.6454778369773337,0.0067389963448887,12.92769466676574,0.1349692926950654,0.691851921333051,0.0053558984663974,13.856479465650477,0.1072684700748547,0.7348636987983936,0.0052214810057193,14.717923645904095,0.104576343730648,0.7744595589686528,0.005782807120176,15.510953492980072,0.1158186392835984,0.8090024948442118,0.0062796313750665,16.202782866989356,0.125769085142971,0.8394453749131587,0.0062340540493813,16.812495913298232,0.1248562579064154,0.8684383479990054,0.0058461126175721,17.393170077558878,0.1170865281159961
37,BPH,0.6523007959983913,0.0062471258400578,13.06434557233538,0.1251180610372626,0.6979035542767025,0.0052958163447216,13.977682175409225,0.1060651393337199,0.7397399665816067,0.0048625404082844,14.815586024693085,0.0973874455511622,0.7786004045489358,0.0050919535327977,15.593886762346536,0.1019821545502263,0.8121226373896405,0.0054863132168691,16.26527339390346,0.1098804297387769,0.8425530221440476,0.0054513473357907,16.8747361828032,0.1091801295759505,0.8722604018987715,0.0050132817200251,17.469718555268788,0.1004065076168366
38,BRE,0.6620658092719816,0.0034152019910183,13.259920234680177,0.0684000069963136,0.7060857140828221,0.0028732781505233,14.141555290222165,0.0575463021264957,0.7468750447064747,0.002482375216496,14.958488082885744,0.0497172590735044,0.7840998656947619,0.0026017263845231,15.704030520121256,0.0521076362018689,0.8168210826823389,0.0024967006393996,16.359374326070153,0.0500041700759594,0.8466212290609867,0.0026822738677047,16.95621463775635,0.0537208492497779,0.8745969676784621,0.0026633946650261,17.516515528360998,0.0533427346906097
39,BSV,0.666828607464634,0.0047934707177601,13.355310033162434,0.0960041108823715,0.7105383168778131,0.0049385100036129,14.230732464260525,0.0989089722033597,0.7510621477851721,0.003589587956579,15.042347802056208,0.071892626553161,0.7864337077624473,0.0027529857275883,15.750772942437065,0.0551370734507114,0.8188769691100282,0.0034353311862963,16.40054982503255,0.0688031565322611,0.849611701070792,0.003038190211648,17.016108110215928,0.0608491773779094,0.8777143219909382,0.0026293679937979,17.57895021226671,0.0526612451165849
40,CAN,0.657260352762718,0.0078193804492518,13.16367607116699,0.1566073335756615,0.6988289308576516,0.0068596999405988,13.996215710110134,0.1373867563803082,0.7384448559897043,0.0053369150005266,14.789647420247396,0.1068882673220481,0.7758922618817675,0.0057045738995821,15.539647810194229,0.1142517765182214,0.8087585213784287,0.0063886699184231,16.197896542019315,0.1279529199931711,0.8372987251603987,0.0066040059967581,16.769502597384978,0.1322656925036718,0.8642729613344315,0.0076485199781955,17.309745296902125,0.1531853229752979
41,CAS,0.6667366964317205,0.0043233744917168,13.353469229804146,0.086588976657554,0.7081626217467517,0.003725200163736,14.18315180460612,0.0746086813993212,0.7467226459286723,0.0036173293461855,14.955435824924043,0.0724482338783383,0.7830919546630192,0.0032372870853288,15.683843977186417,0.0648367094736754,0.8150599037015103,0.0036206183163125,16.32410125732422,0.0725141057009394,0.8445099077731009,0.0039883197933093,16.913928883870447,0.0798784676523797,0.8714113854550415,0.0040904685965682,17.45271436903212,0.0819243140989288
42,CDO,0.658491707917195,0.0043775316971773,13.188337775336374,0.0876736425842368,0.700622377178626,0.0035281397432623,14.03213503237124,0.0706619355920331,0.7399346908722803,0.0033204712315345,14.819485982259115,0.0665027298722968,0.7761391760147741,0.0032473264761147,15.544593031141492,0.0650377793962743,0.8092943926812706,0.0036693182962657,16.20862902605975,0.0734894737694405,0.8396006497833435,0.0038048038340549,16.815605773925782,0.0762029916688349,0.8678039627002013,0.0037521719867049,17.3804645453559,0.0751488757669253
43,CFI,0.6565082407382503,0.0055276822490332,13.148612696329751,0.1107089728518624,0.6995697187571824,0.0039843857127098,14.011052284240725,0.0797996754927231,0.7394953381463807,0.0039377956068779,14.810686581929524,0.0788665641941123,0.7774217332121108,0.004525282342282,15.570280214945477,0.0906328072794587,0.8103153148134977,0.0046784517586357,16.22907615661621,0.0937004996671318,0.8399764969164858,0.0046127172538673,16.823133277893067,0.0923839624321799,0.8674316853467119,0.0048429291530824,17.37300853729248,0.09699466937085
44,CGF,0.663956906533011,0.0029039039237471,13.297795319733796,0.0581596781752012,0.707723636481571,0.0026566113508067,14.174359763816554,0.0532068777950915,0.7483250054804728,0.0022113799660259,14.987528042263452,0.0442897390975643,0.7848821496373769,0.0023818053417238,15.719698181152342,0.0477030355645789,0.8177484960435422,0.0024157749900243,16.377948653609664,0.0483833830777068,0.8476955651958161,0.002622323114539,16.977731549298323,0.0525201495702997,0.8749902843978529,0.0028676950774509,17.524392914948642,0.0574344837806946
45,CGS,0.6488684352667442,0.0062406476476798,12.995601908365884,0.1249883151524964,0.6942705698485488,0.0051330697587364,13.904920399983723,0.1028056344349495,0.7367888600118719,0.004719576230705,14.756480967203776,0.0945241447061833,0.7751483204793552,0.0047574747604451,15.524748077392578,0.0952831802496709,0.8086471549617562,0.0049652425892169,16.19566608428955,0.099444375101095,0.8391176991023654,0.0050032987992936,16.805933189392093,0.1002065686821322,0.8680661654282794,0.0046522853368007,17.385715967814125,0.0931764359539781
46,CHA,0.6448824038151689,0.008217481677903,12.915769271850587,0.1645805447932097,0.6891271742693703,0.0076606247908578,13.801907958984376,0.1534277593737806,0.7323804166271064,0.0067413827282024,14.66818822224935,0.1350170874187122,0.772974686981891,0.007118834374078,15.481214328342016,0.1425767267274732,0.8071631210769312,0.0079611617298743,16.165943705240885,0.1594469432420956,0.835465587861587,0.0078959851342503,16.73278834025065,0.1581415798672787,0.861445737329005,0.0081634234669081,17.25312137179904,0.1634978615375832
47,CON,0.6555113302185059,0.004762267512562,13.128646472749258,0.095379169968343,0.6996314231645816,0.0036598013032911,14.01228810628255,0.0732988664824456,0.7410099180814648,0.0034924036397538,14.841020740327384,0.0699462093373545,0.7788465622548368,0.0039740824891921,15.598816833496096,0.0795933215017897,0.812049008190089,0.0044000198810643,16.263798740931918,0.0881240381799449,0.8417870854618905,0.0041333120977526,16.85939592633929,0.0827823880250002,0.8698552582925774,0.0040633311583565,17.42154809860956,0.0813808027726799
48,CSV,0.6571964829965659,0.0042209342355617,13.162396881103511,0.0845372929632545,0.7005765450567345,0.0033304085611016,14.031217102050782,0.0667017557026002,0.7413860422265575,0.0030938890364635,14.848553792317707,0.061964719011195,0.778601234333145,0.0032399607305251,15.593903381347657,0.0648902575070314,0.8116326440095158,0.0035420422909698,16.255459757486975,0.0709403772077729,0.8415685097366586,0.0034872886484933,16.855018269856775,0.0698437657808903,0.8699826782026854,0.0034170827917894,17.4241000773112,0.0684376758622381
49,CZP,0.6572150736166532,0.0040143765350227,13.162769215901694,0.0804003346810885,0.7014834780945977,0.0037800036002958,14.049381247626409,0.0757062901070859,0.743454635825424,0.0029029471051882,14.889983791775173,0.0581405149174211,0.7808933233962532,0.0029865402564556,15.6398095703125,0.0598147269103189,0.8136079032348222,0.0028692740463587,16.295020446777343,0.057466107527877,0.8437117610824499,0.003411548131423,16.897943522135414,0.0683268271309536,0.8723530352560812,0.0031916632233311,17.471573825412328,0.0639229502031985
50,DAC,0.6595993279229737,0.0050092965852206,13.210521299574111,0.1003266929384569,0.7027172665740948,0.0038232717762435,14.074091686672633,0.0765728694617833,0.7434555754638906,0.003583227891884,14.890002610948352,0.0717652465414434,0.7815618186019496,0.0039712551040776,15.653198259141709,0.0795366943499785,0.8145934612409386,0.0046582244824325,16.314759301079643,0.0932953857566069,0.8434597432734827,0.0043723783726317,16.892896084255643,0.0875704312849066,0.8707076267181633,0.0045984122179468,17.438619418674048,0.0920974597422605
51,DDR,0.6609791881119591,0.0044503309787783,13.238157277425136,0.0891316738760708,0.7042132054666643,0.0033369670563949,14.1040525004069,0.0668331099021827,0.7448773730720837,0.0031631784309716,14.918478515625004,0.0633524539333438,0.7822352226144402,0.0034858719774049,15.66668526204427,0.069815392550665,0.8153756999369987,0.0038528433465883,16.330426055908205,0.0771651318298063,0.8447626232847927,0.0036005491447371,16.918990295410154,0.0721121583257096,0.8725105129067746,0.0036035966355418,17.474727803548177,0.0721731937762966
52,DFO,0.6551835998005268,0.0047981088311947,13.122082655164933,0.096097003482051,0.6995266421629313,0.0039263098423773,14.01018954190341,0.0786365261541181,0.7410921372278687,0.0036477204773199,14.842667433613478,0.0730569104918109,0.7790533601357407,0.0039693336619328,15.602958602134628,0.0794982115145582,0.8121342858503577,0.0043372456094247,16.26550669043955,0.0868667887901188,0.8421825929798272,0.0042849071339789,16.86731719045928,0.0858185485700435,0.8706062136393523,0.004016364764453,17.43658830739031,0.0804401551389416
53,DFT,0.6539962284031381,0.0060045681974666,13.098301862080891,0.1202600923156811,0.69839018487578,0.0053100709971328,13.987428461710612,0.1063506329376773,0.7395547150439018,0.0044808585504144,14.811875788370768,0.0897430831335554,0.7777975701869994,0.0051535495660276,15.577807515462236,0.103215806063359,0.8119749785558045,0.0050962635506585,16.262316068013508,0.1020684760189441,0.8416238710764941,0.0049750585849061,16.85612705230713,0.0996409708443585,0.8690187594778943,0.0075663775420816,17.40479461669922,0.151540166050565
